routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
ygemv	C/x2/y2	128	2.8811	2.7076	1.4538	2.9288	1.2009	1.2009	2.7373	2.9410	2.9049
ygemv	C/x2/y2	256	2.9777	2.9924	1.8885	2.9722	2.1311	2.1311	2.9202	2.9557	2.9739
ygemv	C/x2/y2	512	2.8103	2.8789	2.4380	2.8193	2.8387	2.8387	2.8634	2.7566	2.8628
ygemv	C/x2/y2	1024	2.4152	2.4210	2.4432	2.4107	2.4297	2.4297	2.4293	2.4368	2.4407
ygemv	C/x2/y2	2048	2.4024	2.4235	2.4120	2.4000	2.4239	2.4239	2.3935	2.3892	2.4103
ygemv	C/y-1	128	2.8545	2.7888	2.8156	2.8165	2.8194	2.8194	2.8212	2.9475	2.9556
ygemv	C/y-1	256	2.9715	2.9074	2.8589	2.8401	2.9430	2.9430	2.9682	2.9829	2.9926
ygemv	C/y-1	512	2.7852	2.7029	2.8723	2.8725	2.8560	2.8560	2.8319	2.8624	2.8539
ygemv	C/y-1	1024	2.4395	2.4498	2.4425	2.4461	2.4293	2.4293	2.4147	2.4637	2.4464
ygemv	C/y-1	2048	2.4354	2.3522	2.4208	2.4342	2.4496	2.4496	2.4560	2.3964	2.4169
ygemv	C/y2	128	2.8571	2.8679	2.7929	2.8163	2.9107	2.9107	2.8202	2.8814	2.9332
ygemv	C/y2	256	2.8838	2.9383	2.9643	2.8596	2.9671	2.9671	2.9216	2.9062	2.8810
ygemv	C/y2	512	2.8481	2.9222	2.8756	2.8813	2.8341	2.8341	2.7879	2.8456	2.8996
ygemv	C/y2	1024	2.4417	2.4297	2.4335	2.4447	2.4630	2.4630	2.4009	2.1384	2.4115
ygemv	C/y2	2048	2.4356	2.4416	2.4530	2.4315	2.4325	2.4325	2.4197	2.4359	2.4077
ygemv	N	128	1.9826	5.4401	2.5814	6.6581	2.8709	2.8709	2.8389	2.8649	2.9176
ygemv	N	256	1.9585	6.8289	2.7114	8.5699	2.8273	2.8273	2.9035	2.8961	2.9999
ygemv	N	512	2.0956	7.3421	2.8511	9.5069	2.9698	2.9698	2.8517	2.9796	2.8853
ygemv	N	1024	1.8394	6.7648	2.5922	8.4188	2.6712	2.6712	2.6593	2.6875	2.6320
ygemv	N	2048	1.0747	6.7459	2.5262	7.5992	2.6655	2.6655	2.6551	2.6714	2.6560
ygemv	N/x-1	128	2.0696	2.0949	2.6955	2.9196	2.9825	2.9825	2.9058	2.8741	2.8648
ygemv	N/x-1	256	2.1169	2.0600	2.9458	2.9401	3.0834	3.0834	2.9691	3.0453	3.0347
ygemv	N/x-1	512	2.0083	2.0920	2.8808	2.8614	2.9910	2.9910	2.9882	2.8617	3.0258
ygemv	N/x-1	1024	1.8187	1.8579	2.5842	2.6121	2.6947	2.6947	2.6464	2.6300	2.6702
ygemv	N/x-1	2048	1.8576	1.8140	2.5558	2.5836	2.6517	2.6517	2.6781	2.6569	2.7098
ygemv	N/x-1/y-1	128	2.2180	2.2257	2.6230	2.5876	2.6155	2.6155	2.5776	2.5969	2.6323
ygemv	N/x-1/y-1	256	2.2505	2.2505	2.6493	2.6137	2.6464	2.6464	2.6516	2.6373	2.5163
ygemv	N/x-1/y-1	512	2.1865	2.1579	2.6179	2.5442	2.5746	2.5746	2.6068	2.5039	2.6070
ygemv	N/x-1/y-1	1024	1.9225	1.9293	2.3312	2.3368	2.3374	2.3374	2.3359	2.3614	2.3373
ygemv	N/x-1/y-1	2048	1.9507	1.9253	2.3368	2.3457	2.3236	2.3236	2.3408	2.2986	2.3513
ygemv	N/x-1/y2	128	2.1863	2.1747	2.6034	2.5544	2.6127	2.6127	2.6235	2.3778	2.6316
ygemv	N/x-1/y2	256	2.2149	2.2254	2.5937	2.5988	2.5906	2.5906	2.6488	2.5826	2.6027
ygemv	N/x-1/y2	512	2.1665	2.1916	2.5588	2.5994	2.5436	2.5436	2.6007	2.5186	2.5853
ygemv	N/x-1/y2	1024	1.9279	1.9421	2.3293	2.3335	2.3367	2.3367	2.3411	2.3420	2.3348
ygemv	N/x-1/y2	2048	1.9102	1.9462	2.3333	2.3423	2.3376	2.3376	2.3471	2.2890	2.3354
ygemv	N/x2	128	2.0825	2.0378	2.8935	2.8565	2.9576	2.9576	2.8772	3.0186	2.8608
ygemv	N/x2	256	2.1223	2.0715	2.8963	2.8975	3.0847	3.0847	3.0169	3.0507	3.0346
ygemv	N/x2	512	2.0219	2.0049	2.8933	2.8488	2.9933	2.9933	2.9459	2.9649	3.0256
ygemv	N/x2	1024	1.8291	1.8524	2.5934	2.5714	2.6838	2.6838	2.6530	2.7173	2.6699
ygemv	N/x2	2048	1.8387	1.8371	2.5582	2.5720	2.6702	2.6702	2.6882	2.6470	2.6846
ygemv	N/x2/y-1	128	2.1859	2.1212	2.5725	2.5179	2.5235	2.5235	2.5986	2.5676	2.6322
ygemv	N/x2/y-1	256	2.2086	2.2139	2.6391	2.6535	2.6373	2.6373	2.6506	2.6159	2.6161
ygemv	N/x2/y-1	512	2.1465	2.1872	2.5640	2.5967	2.5704	2.5704	2.5533	2.5521	2.5789
ygemv	N/x2/y-1	1024	1.9085	1.9130	2.3350	2.3502	2.3232	2.3232	2.3592	2.3614	2.3182
ygemv	N/x2/y-1	2048	1.9308	1.9209	2.3404	2.2945	2.3360	2.3360	2.3580	2.3058	2.3424
ygemv	N/x2/y2	128	2.0717	2.1881	2.6312	2.5764	2.4690	2.4690	2.6211	2.6245	2.5745
ygemv	N/x2/y2	256	2.2614	2.0756	2.6398	2.6187	2.6454	2.6454	2.5538	2.6237	2.5589
ygemv	N/x2/y2	512	2.2173	2.1706	2.5284	2.5821	2.4927	2.4927	2.5651	2.4905	2.6084
ygemv	N/x2/y2	1024	1.9369	1.9349	2.3518	2.3260	2.3461	2.3461	2.1488	2.3424	2.3345
ygemv	N/x2/y2	2048	1.9190	1.9382	2.3405	2.3323	2.3222	2.3222	2.3479	2.2517	2.3561
ygemv	N/y-1	128	2.2359	2.1402	2.6237	2.5194	2.5910	2.5910	2.5145	2.6152	2.4937
ygemv	N/y-1	256	2.2400	2.0677	2.6405	2.5605	2.6306	2.6306	2.6402	2.6488	2.4643
ygemv	N/y-1	512	2.1747	2.1297	2.5554	2.5598	2.5600	2.5600	2.5621	2.5366	2.5819
ygemv	N/y-1	1024	1.8930	1.9367	2.3383	2.3365	2.3318	2.3318	2.3424	2.3524	2.3221
ygemv	N/y-1	2048	1.9479	1.9295	1.1575	2.3307	1.6923	1.6923	2.3227	2.2996	2.3322
ygemv	N/y2	128	2.0763	2.2127	2.6058	2.6093	2.6231	2.6231	2.6148	2.5634	2.5767
ygemv	N/y2	256	2.2374	2.2262	2.5762	2.6585	2.6285	2.6285	2.6112	2.6276	2.5943
ygemv	N/y2	512	2.1362	2.1814	2.5883	2.5592	2.5989	2.5989	2.5347	2.4644	2.5884
ygemv	N/y2	1024	1.9299	1.9349	2.3305	2.3328	2.3387	2.3387	2.3122	2.3526	2.3403
ygemv	N/y2	2048	1.9055	1.9425	2.3195	2.3408	2.3300	2.3300	2.3117	2.3079	2.2543
ygemv	T	128	3.1192	7.7041	3.1613	7.6888	3.1635	3.1635	3.1167	3.1329	2.9969
ygemv	T	256	3.1917	9.9687	3.2098	9.5592	3.1808	3.1808	3.0295	3.2450	3.1736
ygemv	T	512	3.0741	11.1678	3.1526	11.0873	3.1444	3.1444	2.9784	3.0883	3.0264
ygemv	T	1024	2.6090	9.1119	2.6129	8.9980	2.6006	2.6006	2.5692	2.6123	2.5642
ygemv	T	2048	2.2823	7.8916	2.5996	7.8130	2.5808	2.5808	2.5347	1.3359	2.5632
ygemv	T/x-1	128	3.1219	3.1738	3.2859	3.2654	3.1575	3.1575	3.1436	3.1410	3.2072
ygemv	T/x-1	256	3.1803	3.1694	3.3382	3.2986	3.2382	3.2382	3.0868	3.0644	3.2008
ygemv	T/x-1	512	3.1340	3.1796	3.1541	3.1726	3.1016	3.1016	3.0573	3.1471	3.1496
ygemv	T/x-1	1024	2.6006	2.6025	2.6402	2.6905	2.5850	2.5850	2.5796	2.6009	2.5914
ygemv	T/x-1	2048	2.5505	2.5981	2.6486	2.6446	2.5678	2.5678	2.5916	2.5535	2.5855
ygemv	T/x-1/y-1	128	3.1829	3.1654	3.1326	3.2928	3.2042	3.2042	3.1987	3.2112	3.2022
ygemv	T/x-1/y-1	256	3.1414	3.2371	3.3465	3.2882	3.1590	3.1590	3.2242	3.1946	3.1975
ygemv	T/x-1/y-1	512	3.0683	3.1316	3.1491	3.0695	3.1700	3.1700	2.9642	3.0569	3.0695
ygemv	T/x-1/y-1	1024	2.5830	2.6046	2.6702	2.6405	2.5989	2.5989	2.6276	2.6202	2.5928
ygemv	T/x-1/y-1	2048	2.5526	2.5693	2.6707	2.6596	2.5449	2.5449	2.5848	2.5342	2.5898
ygemv	T/x-1/y2	128	3.1580	2.9960	3.1614	3.0679	3.1302	3.1302	3.1216	3.1660	3.1618
ygemv	T/x-1/y2	256	3.1658	3.2309	3.3080	3.3606	3.1866	3.1866	3.1249	3.0713	3.2319
ygemv	T/x-1/y2	512	3.0170	3.1233	3.2860	3.1109	3.1518	3.1518	3.1523	3.0520	3.1097
ygemv	T/x-1/y2	1024	2.5812	2.5561	2.6897	2.6618	2.6041	2.6041	2.5709	2.5971	2.6196
ygemv	T/x-1/y2	2048	2.4907	2.6115	2.6524	2.6574	2.5903	2.5903	2.5700	2.5514	2.5916
ygemv	T/x2	128	3.1620	3.1661	3.1719	3.3175	3.0226	3.0226	3.1882	2.8941	3.2035
ygemv	T/x2	256	3.0904	3.1484	3.2361	3.3418	3.1154	3.1154	3.1312	3.2478	3.1976
ygemv	T/x2	512	3.0770	3.0808	3.2698	3.1408	3.1321	3.1321	3.1046	3.1483	3.1340
ygemv	T/x2	1024	2.5844	2.5985	1.5629	2.6638	1.6181	1.6181	2.6070	2.5950	2.5835
ygemv	T/x2	2048	2.5319	2.5636	2.6278	2.5554	2.5698	2.5698	2.4981	2.5556	2.5883
ygemv	T/x2/y-1	128	3.1754	3.1726	3.1936	3.1638	2.9972	2.9972	2.9660	3.1877	3.2005
ygemv	T/x2/y-1	256	3.2184	3.2194	3.2393	3.2324	3.1729	3.1729	3.0502	3.2398	3.1162
ygemv	T/x2/y-1	512	2.9528	3.1180	3.1626	3.0203	3.1100	3.1100	2.9754	2.9928	3.0772
ygemv	T/x2/y-1	1024	2.5844	2.6084	2.6804	2.6742	2.6187	2.6187	2.6119	2.5932	2.5986
ygemv	T/x2/y-1	2048	2.5469	2.5796	2.6490	2.5657	2.5534	2.5534	2.5262	2.5662	2.5872
ygemv	T/x2/y2	128	3.1512	3.1744	3.2491	3.2946	3.0359	3.0359	2.9466	3.1534	3.1888
ygemv	T/x2/y2	256	3.2249	3.1250	3.3697	3.3576	3.2453	3.2453	3.1048	3.0950	3.2385
ygemv	T/x2/y2	512	2.9822	3.0979	3.2323	3.1015	3.1426	3.1426	2.9854	3.0562	3.1299
ygemv	T/x2/y2	1024	2.5664	2.5934	2.6458	2.6535	2.5798	2.5798	2.5927	2.6291	2.6164
ygemv	T/x2/y2	2048	2.5788	2.5627	2.5983	2.5587	2.5525	2.5525	2.4431	2.5433	2.5487
ygemv	T/y-1	128	3.0957	3.2275	3.2816	3.2748	3.1843	3.1843	3.1459	3.1316	2.9490
ygemv	T/y-1	256	3.0493	3.3545	3.3499	3.3431	3.2143	3.2143	3.2464	3.1117	3.2411
ygemv	T/y-1	512	3.1539	3.2171	3.2365	3.1209	3.0846	3.0846	3.0945	3.0405	3.1037
ygemv	T/y-1	1024	2.6834	2.5410	2.6823	2.6769	2.6310	2.6310	2.5805	2.5790	2.5524
ygemv	T/y-1	2048	2.6322	2.6649	2.6674	2.6468	2.5931	2.5931	2.6084	2.6078	2.5703
ygemv	T/y2	128	1.8353	3.2736	3.1353	3.2947	3.1416	3.1416	3.1856	1.3849	3.1496
ygemv	T/y2	256	1.2788	3.2754	2.9066	3.3633	2.8454	2.8454	3.2401	1.5446	3.2612
ygemv	T/y2	512	2.4103	3.2327	3.2328	3.1129	3.1298	3.1298	3.0212	3.0014	3.1590
ygemv	T/y2	1024	2.6534	2.6562	2.6597	2.6695	2.6038	2.6038	2.6042	2.6105	2.6117
ygemv	T/y2	2048	2.6344	2.6688	2.6774	2.6215	2.6169	2.6169	2.5981	2.5684	2.5575
ygerc	-	128	1.9757	4.8799	1.9346	5.6351	1.8887	1.8887	1.9730	2.0257	2.0173
ygerc	-	256	2.0332	5.5181	1.9828	5.2807	2.0079	2.0079	2.0150	2.0778	1.9938
ygerc	-	512	1.8045	4.5576	1.8201	4.5476	1.8366	1.8366	1.7958	1.8321	1.8089
ygerc	-	1024	1.8375	4.2132	1.8365	4.2059	1.8138	1.8138	1.8109	1.8363	1.8118
ygerc	x-1	128	2.0135	4.8106	2.0636	2.1008	2.0676	2.0676	2.1054	2.1139	2.0721
ygerc	x-1	256	2.1150	5.8951	2.0806	2.0813	2.1158	2.1158	2.0744	2.1232	1.9905
ygerc	x-1	512	1.8120	4.6015	1.8181	1.7992	1.8343	1.8343	1.8282	1.8376	1.7719
ygerc	x-1	1024	1.8313	4.1897	1.8109	1.8384	1.8536	1.8536	1.8321	1.7884	1.8002
ygerc	x-1/y-1	128	2.0113	5.2919	2.0977	2.0137	2.0793	2.0793	1.9987	1.7764	2.0081
ygerc	x-1/y-1	256	1.9944	5.1504	2.1195	2.0765	2.0846	2.0846	2.0306	1.9881	2.0079
ygerc	x-1/y-1	512	1.8255	4.5454	1.8226	1.8131	1.8311	1.8311	1.8351	1.8389	1.7731
ygerc	x-1/y-1	1024	0.9446	4.2209	1.8369	1.8140	1.8493	1.8493	1.8150	1.3309	1.7991
ygerc	x-1/y2	128	2.0003	4.8941	2.0968	2.1007	2.0557	2.0557	2.1125	2.0768	2.0453
ygerc	x-1/y2	256	2.0795	5.9014	2.1207	2.0869	2.0988	2.0988	2.0903	2.0643	1.9902
ygerc	x-1/y2	512	1.8091	4.5593	1.8344	1.8397	1.8265	1.8265	1.8344	1.8210	1.7752
ygerc	x-1/y2	1024	1.8235	4.1594	1.8025	1.8210	1.7919	1.7919	1.8370	1.8436	1.8025
ygerc	x2	128	2.0783	4.8508	2.1028	2.1023	2.1185	2.1185	2.0719	2.1055	1.9325
ygerc	x2	256	2.0528	5.6160	2.1125	2.0461	2.1030	2.1030	2.0876	2.0670	2.0233
ygerc	x2	512	1.8305	4.5794	1.8250	1.8032	1.8042	1.8042	1.8263	1.8164	1.7940
ygerc	x2	1024	1.8264	4.1429	1.8054	1.8156	1.8289	1.8289	1.8162	1.8096	1.8158
ygerc	x2/y-1	128	2.0688	4.9190	0.9458	2.1071	0.9838	0.9838	2.1085	1.9810	2.0492
ygerc	x2/y-1	256	2.0747	5.4334	1.0195	2.0755	1.0077	1.0077	2.0885	2.0595	1.9802
ygerc	x2/y-1	512	1.8475	4.5939	1.5860	1.8350	1.8358	1.8358	1.8089	1.7712	1.7752
ygerc	x2/y-1	1024	1.8446	4.2033	1.8287	1.8126	1.8213	1.8213	1.8198	1.8305	1.8047
ygerc	x2/y2	128	1.9455	5.1851	2.0219	2.1033	2.0253	2.0253	2.0677	2.0891	1.9972
ygerc	x2/y2	256	2.0833	5.6661	2.0347	2.0404	2.0763	2.0763	2.1048	2.0808	2.0006
ygerc	x2/y2	512	1.7967	4.5927	1.8372	1.8021	1.8401	1.8401	1.8303	1.8053	1.7768
ygerc	x2/y2	1024	1.8179	4.2137	1.8197	1.8162	1.1560	1.1560	1.8320	1.8181	1.7937
ygerc	y-1	128	2.0577	5.4303	2.1073	2.0760	2.1055	2.1055	2.0566	2.0999	2.0113
ygerc	y-1	256	2.1111	5.1385	2.0640	2.0859	2.0887	2.0887	2.0725	2.1187	2.0273
ygerc	y-1	512	1.7972	4.5674	1.8204	1.8367	1.8228	1.8228	1.8315	1.8353	1.7808
ygerc	y-1	1024	1.8263	4.2043	1.8424	1.8184	1.8280	1.8280	1.8312	1.8222	1.8132
ygerc	y2	128	2.0004	5.4239	2.1083	2.0576	2.1082	2.1082	2.0669	2.0449	2.0736
ygerc	y2	256	2.0841	5.8611	2.1048	2.0849	2.0729	2.0729	2.0711	2.0897	1.9923
ygerc	y2	512	1.8422	4.5948	1.8226	1.8323	1.7968	1.7968	1.7925	1.8211	1.8013
ygerc	y2	1024	1.8168	4.2229	1.8240	1.8354	1.8382	1.8382	1.8114	1.7907	1.8061
ygeru	-	128	1.9484	5.3689	1.9655	3.8548	1.9799	1.9799	1.9786	2.0244	2.0044
ygeru	-	256	2.0388	6.1890	2.0155	3.5739	1.9970	1.9970	1.9953	2.0642	1.9891
ygeru	-	512	1.7233	4.5868	1.8092	4.5726	1.8262	1.8262	1.8054	1.7735	1.7916
ygeru	-	1024	1.8273	4.1965	1.8207	4.2130	1.8209	1.8209	1.7897	1.8417	1.8022
ygeru	x-1	128	2.0723	5.1122	2.0626	2.0373	2.1014	2.1014	2.0896	2.0991	2.0156
ygeru	x-1	256	2.1091	5.8567	2.0856	2.0889	2.0990	2.0990	2.0718	2.0876	1.9964
ygeru	x-1	512	1.8168	4.5916	1.8298	1.8295	1.8405	1.8405	1.8145	1.8257	1.8000
ygeru	x-1	1024	1.8032	4.1983	1.8399	1.8372	1.8457	1.8457	1.8261	1.8313	1.8007
ygeru	x-1/y-1	128	2.0456	5.3534	2.0401	2.0837	2.0907	2.0907	2.0219	2.1092	1.9785
ygeru	x-1/y-1	256	2.1227	5.1856	2.0655	2.1123	2.0845	2.0845	2.0079	2.1231	2.0136
ygeru	x-1/y-1	512	1.8208	4.6046	1.8207	1.8243	1.8282	1.8282	1.8290	1.8131	1.7899
ygeru	x-1/y-1	1024	1.8121	4.2115	1.8429	1.8307	1.7378	1.7378	1.8286	1.8270	1.8020
ygeru	x-1/y2	128	2.0936	4.5172	2.1025	2.0996	2.1173	2.1173	2.0822	2.0484	1.9703
ygeru	x-1/y2	256	2.0719	5.2883	2.0963	2.1290	2.0995	2.0995	2.1190	2.0920	2.0312
ygeru	x-1/y2	512	1.8250	4.5592	1.8137	1.8249	1.8325	1.8325	1.8310	1.8224	1.7897
ygeru	x-1/y2	1024	1.8455	4.2035	1.8126	1.8117	1.8384	1.8384	1.8083	1.8186	1.7796
ygeru	x2	128	2.0029	4.5469	2.1098	2.0221	2.0505	2.0505	2.0237	2.0255	2.0446
ygeru	x2	256	2.0300	5.5336	2.0738	2.0687	2.0431	2.0431	2.1226	2.1233	2.0018
ygeru	x2	512	1.8248	4.5553	1.8231	1.8160	1.8190	1.8190	1.7969	1.8095	1.7562
ygeru	x2	1024	1.8283	4.2117	1.8175	1.8060	1.8310	1.8310	1.8295	1.8173	1.7968
ygeru	x2/y-1	128	2.0335	5.4058	2.0911	2.1037	2.1126	2.1126	2.0767	2.0238	1.9789
ygeru	x2/y-1	256	2.0019	5.7200	2.1235	2.0997	2.0845	2.0845	2.1252	2.0754	1.9957
ygeru	x2/y-1	512	1.8370	4.5446	1.8390	1.8215	1.8110	1.8110	1.8290	1.8312	1.7871
ygeru	x2/y-1	1024	1.8152	4.2098	1.8268	1.8095	1.8211	1.8211	1.8362	1.7979	1.7913
ygeru	x2/y2	128	2.0756	5.3641	1.9603	2.0418	2.0839	2.0839	2.0633	2.1019	2.0122
ygeru	x2/y2	256	2.1166	5.8078	2.1125	2.0612	2.0846	2.0846	2.0664	2.1235	1.9955
ygeru	x2/y2	512	1.8183	4.5559	1.8098	1.8438	1.8466	1.8466	1.8311	1.8041	1.7869
ygeru	x2/y2	1024	1.8295	3.6639	1.8230	1.8463	1.8397	1.8397	1.8310	1.8450	1.7619
ygeru	y-1	128	2.0853	5.3204	2.0250	2.1113	2.0504	2.0504	2.1113	2.1088	1.9794
ygeru	y-1	256	2.0367	6.3273	2.1090	2.0715	2.1130	2.1130	2.0922	2.0078	1.9902
ygeru	y-1	512	1.8201	4.5679	1.8207	1.8379	1.8417	1.8417	1.8141	1.8360	1.7849
ygeru	y-1	1024	1.8246	4.2154	1.8410	1.8357	1.8251	1.8251	1.8040	1.8391	1.8101
ygeru	y2	128	2.0783	4.6687	2.1005	2.1016	2.0968	2.0968	2.0851	2.1039	2.0490
ygeru	y2	256	2.1048	6.2065	2.1167	2.1155	2.0702	2.0702	2.0914	2.1156	1.9901
ygeru	y2	512	1.8288	4.5733	1.8122	1.8267	1.8027	1.8027	1.8298	1.8121	1.7830
ygeru	y2	1024	1.8232	4.2049	1.8368	1.8269	1.8173	1.8173	1.8454	1.8244	1.7914
yhbmv	L	128	2.5890	2.4191	2.6655	2.6638	2.3131	2.3131	2.3125	2.3096	2.1614
yhbmv	L	256	2.5051	3.9468	2.5868	2.3636	2.2369	2.2369	2.1556	2.2474	2.0999
yhbmv	L	512	2.4562	4.8328	2.5548	2.3781	2.1336	2.1336	2.1927	2.1708	2.0267
yhbmv	L	1024	2.3867	5.4457	2.5294	2.5017	2.1410	2.1410	2.1495	2.1814	2.0562
yhbmv	L/x-1	128	2.2975	2.4099	2.6209	2.5936	2.4453	2.4453	2.3905	2.3294	2.2029
yhbmv	L/x-1	256	2.4941	3.8316	2.5659	2.5229	2.3740	2.3740	2.3225	2.3498	2.2185
yhbmv	L/x-1	512	2.4179	4.1251	2.5377	2.4605	2.3299	2.3299	2.2901	2.2920	2.1877
yhbmv	L/x-1	1024	2.4130	5.0653	2.4929	2.4507	2.3160	2.3160	2.2220	2.3027	2.1699
yhbmv	L/x-1/y-1	128	2.5776	2.3376	2.4399	2.5880	2.3477	2.3477	2.3904	2.4450	2.2804
yhbmv	L/x-1/y-1	256	2.4385	3.6476	2.5604	2.4830	2.3624	2.3624	2.2675	2.3745	2.2183
yhbmv	L/x-1/y-1	512	2.4590	4.3880	2.5308	2.5320	2.2880	2.2880	2.3289	2.3142	2.1779
yhbmv	L/x-1/y-1	1024	2.4065	4.8841	2.4563	2.4826	2.2728	2.2728	2.3191	2.2711	2.1723
yhbmv	L/x-1/y2	128	2.5489	2.4093	2.6158	2.5868	2.4445	2.4445	2.3908	2.4433	2.2849
yhbmv	L/x-1/y2	256	2.4362	3.5679	2.5742	2.4552	2.3748	2.3748	2.3225	2.3657	2.2179
yhbmv	L/x-1/y2	512	2.4653	4.2775	2.5221	2.4810	2.2062	2.2062	2.2821	2.3216	2.1858
yhbmv	L/x-1/y2	1024	2.4348	5.0153	2.5037	2.4636	2.2718	2.2718	2.2591	2.3178	2.1531
yhbmv	L/x2	128	2.5235	2.4088	2.6512	2.5617	2.4444	2.4444	2.4440	2.3594	2.2844
yhbmv	L/x2	256	2.4531	3.8692	2.5123	2.5793	2.3229	2.3229	2.3624	2.3206	2.2182
yhbmv	L/x2	512	2.4182	4.4442	2.4857	2.4436	2.2899	2.2899	2.3339	2.2894	2.1872
yhbmv	L/x2	1024	2.3564	5.0824	2.4662	2.4194	2.2323	2.2323	2.2921	2.2716	2.1720
yhbmv	L/x2/y-1	128	2.5779	2.4091	2.6479	2.6164	2.3637	2.3637	2.4455	2.4265	2.2847
yhbmv	L/x2/y-1	256	2.5086	3.5668	2.5597	2.5456	2.3754	2.3754	2.2470	2.3630	2.2187
yhbmv	L/x2/y-1	512	2.4572	4.4633	2.5252	2.4651	2.3389	2.3389	2.2104	2.3403	2.1839
yhbmv	L/x2/y-1	1024	2.4138	5.1956	2.5107	2.4132	2.3146	2.3146	2.2986	2.2674	2.1638
yhbmv	L/x2/y2	128	2.5021	2.4116	2.5902	2.5859	2.2311	2.2311	2.3902	2.4431	2.2850
yhbmv	L/x2/y2	256	2.4942	3.5019	2.4671	2.5030	2.2081	2.2081	2.3228	2.3143	2.1742
yhbmv	L/x2/y2	512	2.4500	4.4352	2.4961	2.4821	2.3395	2.3395	2.2747	2.2794	2.1687
yhbmv	L/x2/y2	1024	2.4178	5.1604	2.5050	2.4266	2.3088	2.3088	2.2778	2.3071	2.1714
yhbmv	L/y-1	128	2.5799	2.4088	2.6191	2.6465	2.4443	2.4443	2.4436	2.4440	2.2831
yhbmv	L/y-1	256	2.5078	3.8893	2.5201	2.5601	2.3748	2.3748	2.3742	2.3732	2.2188
yhbmv	L/y-1	512	2.4657	4.6495	2.4832	2.5258	2.3404	2.3404	2.3079	2.2181	2.1878
yhbmv	L/y-1	1024	2.4329	5.4937	2.4468	2.4985	2.2698	2.2698	2.3025	2.2354	2.1707
yhbmv	L/y2	128	2.5776	2.4093	2.6167	2.5893	2.4441	2.4441	2.3904	2.4439	2.2844
yhbmv	L/y2	256	2.4953	4.1094	2.5608	2.5134	2.3712	2.3712	2.3145	2.3750	2.2187
yhbmv	L/y2	512	2.4524	4.9241	2.5376	2.4827	2.3239	2.3239	2.2816	2.3342	2.1873
yhbmv	L/y2	1024	2.4361	5.5707	2.4792	2.3917	2.2940	2.2940	2.2845	2.3028	2.1721
yhbmv	U	128	2.7140	2.6295	2.5731	2.4927	2.0856	2.0856	2.1096	2.0859	2.0971
yhbmv	U	256	2.6224	4.1358	2.5050	2.5301	2.0373	2.0373	1.9889	2.0135	2.0343
yhbmv	U	512	2.5794	5.0016	2.4468	2.4376	1.9931	1.9931	2.0407	2.0803	2.0083
yhbmv	U	1024	2.6694	5.5202	2.4542	2.5159	1.9913	1.9913	2.0357	2.0561	1.9806
yhbmv	U/x-1	128	2.8196	2.6323	2.7167	2.6676	2.1687	2.1687	2.2013	2.2167	2.0910
yhbmv	U/x-1	256	2.7089	3.9153	2.5720	2.5886	2.1714	2.1714	2.1604	2.1715	2.0288
yhbmv	U/x-1	512	2.6609	4.6714	2.5004	2.5748	2.0261	2.0261	2.0858	2.1338	1.9986
yhbmv	U/x-1	1024	2.6623	5.1148	2.5850	2.5702	2.1159	2.1159	2.1187	2.1176	1.9744
yhbmv	U/x-1/y-1	128	2.5313	2.6268	2.7173	2.7175	2.2373	2.2373	2.2162	2.2165	2.0812
yhbmv	U/x-1/y-1	256	2.7403	3.8018	2.4711	2.5480	2.1712	2.1712	2.1709	2.0904	1.9963
yhbmv	U/x-1/y-1	512	2.6724	4.6264	2.5898	2.5974	2.1338	2.1338	2.1339	2.0298	1.9844
yhbmv	U/x-1/y-1	1024	2.6751	5.1957	2.5657	2.5408	2.1095	2.1095	2.0660	2.1085	1.9614
yhbmv	U/x-1/y2	128	2.7863	2.6339	2.7163	2.7151	2.2326	2.2326	2.1349	2.2373	2.0459
yhbmv	U/x-1/y2	256	2.7402	3.8777	2.6263	2.6407	2.1711	2.1711	2.1706	2.1411	2.0278
yhbmv	U/x-1/y2	512	2.6983	4.5298	2.5754	2.5896	2.1331	2.1331	2.1289	2.1098	1.9982
yhbmv	U/x-1/y2	1024	2.6348	5.2258	2.4814	2.5713	2.0832	2.0832	2.1139	2.1193	1.9739
yhbmv	U/x2	128	2.8169	2.6355	2.6624	2.7235	2.1885	2.1885	2.2370	2.2371	2.0901
yhbmv	U/x2	256	2.5974	3.8150	2.5888	2.4825	2.1229	2.1229	2.1439	2.1417	2.0286
yhbmv	U/x2	512	2.6981	4.5798	2.5451	2.6032	2.0591	2.0591	2.1388	2.1048	1.9988
yhbmv	U/x2	1024	2.6751	5.2607	2.5376	2.5735	2.1173	2.1173	2.0636	2.1175	1.9838
yhbmv	U/x2/y-1	128	2.7865	2.6357	2.5967	2.7170	2.2371	2.2371	2.2370	2.2161	2.0897
yhbmv	U/x2/y-1	256	2.7400	3.8329	2.6412	2.6404	2.1610	2.1610	2.1045	2.1715	2.0285
yhbmv	U/x2/y-1	512	2.5707	4.5384	2.5824	2.5030	2.1138	2.1138	2.0982	2.1293	1.9990
